initialucr,eventnumber,initialtype,finaltype,datetimereceived,eventaddress,reportingdistrict,source,beat,district,city,state,month,day,year,yearfrac,yearmonth
Shots Fired,143150786,957S,957S,11/11/2014 20:45,2433 TIFFANY ST,PAR,2014-2015,,,Stockton,CA,11,11,2014,14.86111111,179
Shots Fired,143150787,957S,957S,11/11/2014 20:45,2433 TIFFANY ST,PAR,2014-2015,,,Stockton,CA,11,11,2014,14.86111111,179
Shots Fired,143170022,957S,957S,11/13/2014 0:45,2338 S SACRAMENTO ST,PAR,2014-2015,,,Stockton,CA,11,13,2014,14.86666667,179
Shots Fired,143190063,957S,957S,11/15/2014 1:59,817 E THIRD ST,SEA,2014-2015,,,Stockton,CA,11,15,2014,14.87222222,179
Shots Fired,143190079,957S,TO TRANSFER,11/15/2014 2:20,817 E THIRD ST,SEA,2014-2015,,,Stockton,CA,11,15,2014,14.87222222,179
Shots Fired,143200690,957S,SHOOTING INTO UNOCCUPIED VEHC,11/16/2014 21:15,2119 ANNE ST,PAR,2014-2015,,,Stockton,CA,11,16,2014,14.875,179
Shots Fired,143200732,957S,SHOOTING INTO OCCUPIED DWELLING,11/16/2014 22:06,2502 ORVILLE ST,PAR,2014-2015,,,Stockton,CA,11,16,2014,14.875,179
Shots Fired,143260032,957S,957S,11/22/2014 0:51,2172 S SUTTER ST,SEA,2014-2015,,,Stockton,CA,11,22,2014,14.89166667,179
Shots Fired,143280385,957S,957S,11/24/2014 12:38,1951 S EL DORADO ST,SEA,2014-2015,,,Stockton,CA,11,24,2014,14.89722222,179
Shots Fired,143290885,957S,957S,11/25/2014 21:49,2314 S UNION ST,PAR,2014-2015,,,Stockton,CA,11,25,2014,14.9,179
Shots Fired,143310051,957S,957S,11/27/2014 2:10,2713 S HARRISON ST,SEA,2014-2015,,,Stockton,CA,11,27,2014,14.90555556,179
Shots Fired,143310759,957S,957S,11/27/2014 23:27,302 W FOURTH ST,SEA,2014-2015,,,Stockton,CA,11,27,2014,14.90555556,179
Shots Fired,143320069,957S,957S,11/28/2014 3:30,1722 S SUTTER ST,SEA,2014-2015,,,Stockton,CA,11,28,2014,14.90833333,179
Shots Fired,143320077,957S,957S,11/28/2014 3:59,2450 S LINCOLN ST,SEA,2014-2015,,,Stockton,CA,11,28,2014,14.90833333,179
Shots Fired,143320808,957S,957S,11/28/2014 22:39,2005 SUPERIOR ST,PAR,2014-2015,,,Stockton,CA,11,28,2014,14.90833333,179
Shots Fired,143330423,957S,957S,11/29/2014 14:13,401 W SEVENTH ST,SEA,2014-2015,,,Stockton,CA,11,29,2014,14.91111111,179
Shots Fired,143340808,957S,957S,11/30/2014 23:07,2501 BURTON ST,PAR,2014-2015,,,Stockton,CA,11,30,2014,14.91388889,179
Shots Fired,143410028,957S,SHOOTING INTO OCCUPIED DWELLING,12/7/2014 0:52,1946 S GRANT ST,SEA,2014-2015,,,Stockton,CA,12,7,2014,14.93333333,180
Shots Fired,143410898,957S,957S,12/7/2014 22:08,2319 S SACRAMENTO ST,PAR,2014-2015,,,Stockton,CA,12,7,2014,14.93333333,180
Shots Fired,143450800,957S,957S,12/11/2014 17:31,1653 JULIAN ST,PAR,2014-2015,,,Stockton,CA,12,11,2014,14.94444444,180
Shots Fired,143460118,957S,957S,12/12/2014 6:55,1720 S SAN JOAQUIN ST,SEA,2014-2015,,,Stockton,CA,12,12,2014,14.94722222,180
Shots Fired,143460900,957S,957S,12/12/2014 21:54,2405 TIFFANY ST,PAR,2014-2015,,,Stockton,CA,12,12,2014,14.94722222,180
Shots Fired,143480012,957S,957S,12/14/2014 0:16,2005 SUPERIOR ST,PAR,2014-2015,,,Stockton,CA,12,14,2014,14.95277778,180
Shots Fired,143480830,957S,957S,12/14/2014 22:55,1516 E TENTH ST,PAR,2014-2015,,,Stockton,CA,12,14,2014,14.95277778,180
Shots Fired,143480857,957S,957S,12/14/2014 23:32,1573 E SIXTH ST,PAR,2014-2015,,,Stockton,CA,12,14,2014,14.95277778,180
Shots Fired,143490024,957S,DISCHARGE OF FIREARMS,12/15/2014 0:51,E LANCASTER DR/E YOKUTS AV,LAK,2014-2015,,,Stockton,CA,12,15,2014,14.95555556,180
Shots Fired,143500881,957S,957S,12/16/2014 20:02,2354 S PILGRIM ST,PAR,2014-2015,,,Stockton,CA,12,16,2014,14.95833333,180
Shots Fired,143510786,957S,957S,12/17/2014 19:16,2508 BIEGHLE ST,PAR,2014-2015,,,Stockton,CA,12,17,2014,14.96111111,180
Shots Fired,143511011,957S,DISCHARGE OF FIREARMS,12/17/2014 23:58,N EDISON ST/W PARK ST,CIV,2014-2015,,,Stockton,CA,12,17,2014,14.96111111,180
Shots Fired,143520851,957S,957S,12/18/2014 18:42,1569 E NINTH ST,PAR,2014-2015,,,Stockton,CA,12,18,2014,14.96388889,180
Shots Fired,143521047,957S,957S,12/18/2014 23:49,2435 VOLNEY ST,PAR,2014-2015,,,Stockton,CA,12,18,2014,14.96388889,180
Shots Fired,143530111,957S,957S,12/19/2014 5:21,2653 S AIRPORT WY,PAR,2014-2015,,,Stockton,CA,12,19,2014,14.96666667,180
Shots Fired,143550048,957S,957S,12/21/2014 0:38,635 E NINTH ST,SEA,2014-2015,,,Stockton,CA,12,21,2014,14.97222222,180
Shots Fired,143550049,957S,957S,12/21/2014 0:38,635 E NINTH ST,SEA,2014-2015,,,Stockton,CA,12,21,2014,14.97222222,180
Shots Fired,143550505,957S,957S,12/21/2014 14:08,2410 S AIRPORT WY,PAR,2014-2015,,,Stockton,CA,12,21,2014,14.97222222,180
Shots Fired,143550757,957S,957S,12/21/2014 18:41,2411 VOLNEY ST,PAR,2014-2015,,,Stockton,CA,12,21,2014,14.97222222,180
Shots Fired,143560042,957S,957S,12/22/2014 1:34,1701 E EIGHTH ST,PAR,2014-2015,,,Stockton,CA,12,22,2014,14.975,180
Shots Fired,143560768,957S,957S,12/22/2014 19:07,2040 S AIRPORT WY,PAR,2014-2015,,,Stockton,CA,12,22,2014,14.975,180
Shots Fired,143570107,957S,957S,12/23/2014 4:07,1438 TWELFTH ST,PAR,2014-2015,,,Stockton,CA,12,23,2014,14.97777778,180
Shots Fired,143570936,957S,957S,12/23/2014 21:45,2318 S AIRPORT WY,PAR,2014-2015,,,Stockton,CA,12,23,2014,14.97777778,180
Shots Fired,143590007,957S,957S,12/25/2014 0:05,414 HOWARD ST,SEA,2014-2015,,,Stockton,CA,12,25,2014,14.98333333,180
Shots Fired,143590034,957S,957S,12/25/2014 0:25,1619 FIESTA PZ,PAR,2014-2015,,,Stockton,CA,12,25,2014,14.98333333,180
Shots Fired,143590092,957S,957S,12/25/2014 1:59,702 E MARTIN LUTHER KING BL,SEA,2014-2015,,,Stockton,CA,12,25,2014,14.98333333,180
Shots Fired,143590741,957S,957S,12/25/2014 21:08,1610 E SIXTH ST,PAR,2014-2015,,,Stockton,CA,12,25,2014,14.98333333,180
Shots Fired,143600035,957S,957S,12/26/2014 1:19,1438 TWELFTH ST,PAR,2014-2015,,,Stockton,CA,12,26,2014,14.98611111,180
Shots Fired,143600053,957S,957S,12/26/2014 2:10,405 W EIGHTH ST,SEA,2014-2015,,,Stockton,CA,12,26,2014,14.98611111,180
Shots Fired,143610054,957S,957S,12/27/2014 2:13,1805 S SUTTER ST,SEA,2014-2015,,,Stockton,CA,12,27,2014,14.98888889,180
Shots Fired,143610074,957S,OBTAIN A REPORT,12/27/2014 2:55,1522 S LINCOLN ST,SEA,2014-2015,,,Stockton,CA,12,27,2014,14.98888889,180
Shots Fired,143610898,957S,957S,12/27/2014 23:55,2301 PHELPS ST,PAR,2014-2015,,,Stockton,CA,12,27,2014,14.98888889,180
Shots Fired,143620522,957S,DISCHARGE OF FIREARMS,12/28/2014 16:34,6235 INGLEWOOD AV,LAK,2014-2015,,,Stockton,CA,12,28,2014,14.99166667,180
Shots Fired,143630838,957S,957S,12/29/2014 20:20,1654 E NINTH ST,PAR,2014-2015,,,Stockton,CA,12,29,2014,14.99444444,180
Shots Fired,143640324,957S,957S,12/30/2014 12:14,228 E SIXTH ST,SEA,2014-2015,,,Stockton,CA,12,30,2014,14.99722222,180
Shots Fired,143650880,957S,957S,12/31/2014 19:02,2006 S PILGRIM ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143650883,957S,957S,12/31/2014 19:06,635 E NINTH ST,SEA,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143650919,957S,957S,12/31/2014 19:40,2006 S PILGRIM ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143650940,957S,957S,12/31/2014 19:58,1509 E TENTH ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143650950,957S,957S,12/31/2014 20:01,1610 E SIXTH ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143650955,957S,957S,12/31/2014 20:03,1508 ELEVENTH ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143650974,957S,957S,12/31/2014 20:22,2006 S PILGRIM ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651018,957S,957S,12/31/2014 21:03,1437 E SIXTH ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651029,957S,957S,12/31/2014 21:15,2257 S CALIFORNIA ST,SEA,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651036,957S,957S,12/31/2014 21:22,629 E FIFTH ST,SEA,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651078,957S,957S,12/31/2014 21:56,1835 CLOVER LN,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651083,957S,957S,12/31/2014 21:58,1813 CLOVER LN,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651086,957S,957S,12/31/2014 22:01,2444 BIEGHLE ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651090,957S,957S,12/31/2014 22:05,1806 E ELEVENTH ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651100,957S,957S,12/31/2014 22:12,2454 S PILGRIM ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651103,957S,957S,12/31/2014 22:13,2349 S SACRAMENTO ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651105,957S,957S,12/31/2014 22:16,2006 S PILGRIM ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651133,957S,957S,12/31/2014 22:49,2708 WESSON WY,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651149,957S,957S,12/31/2014 23:06,2348 S UNION ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651158,957S,957S,12/31/2014 23:15,1437 E SIXTH ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651161,957S,957S,12/31/2014 23:18,2227 S AIRPORT WY,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651163,957S,957S,12/31/2014 23:18,1521 E NINTH ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651170,957S,957S,12/31/2014 23:22,1759 S HARRISON ST,SEA,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651175,957S,957S,12/31/2014 23:26,2006 S PILGRIM ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651176,957S,957S,12/31/2014 23:26,2252 S AMERICAN ST,SEA,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651180,957S,957S,12/31/2014 23:30,414 HOWARD ST,SEA,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651185,957S,957S,12/31/2014 23:33,2011 S UNION ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651194,957S,957S,12/31/2014 23:39,2149 AZTEC AV,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651196,957S,957S,12/31/2014 23:40,2011 S UNION ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651200,957S,957S,12/31/2014 23:43,2305 S EL DORADO ST,SEA,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651207,957S,957S,12/31/2014 23:50,2121 S CALIFORNIA ST,SEA,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651209,957S,957S,12/31/2014 23:51,2257 S SACRAMENTO ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651210,957S,957S,12/31/2014 23:51,2200 E LAFAYETTE ST,PAR,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651225,957S,957S,12/31/2014 23:58,506 W NINTH ST,SEA,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,143651229,957S,957S,12/31/2014 23:59,2424 S HARRISON ST,SEA,2014-2015,,,Stockton,CA,12,31,2014,15,180
Shots Fired,150010005,957S,957S,1/1/2015 0:01,22 E MARKET ST,CIV,2014-2015,,,Stockton,CA,1,1,2015,15,181
Shots Fired,150010104,957S,957S,1/1/2015 0:28,2718 CERRUTI ST,PAR,2014-2015,,,Stockton,CA,1,1,2015,15,181
Shots Fired,150010109,957S,957S,1/1/2015 0:31,1501 E NINTH ST,PAR,2014-2015,,,Stockton,CA,1,1,2015,15,181
Shots Fired,150010110,957S,957S,1/1/2015 0:32,S UNION ST/FOLSOM ST,PAR,2014-2015,,,Stockton,CA,1,1,2015,15,181
Shots Fired,150010114,957S,957S,1/1/2015 0:35,2042 S SAN JOAQUIN ST,SEA,2014-2015,,,Stockton,CA,1,1,2015,15,181
Shots Fired,150010117,957S,957S,1/1/2015 0:38,2459 S MADISON ST,SEA,2014-2015,,,Stockton,CA,1,1,2015,15,181
Shots Fired,150010134,957S,957S,1/1/2015 0:55,1806 E ELEVENTH ST,PAR,2014-2015,,,Stockton,CA,1,1,2015,15,181
Shots Fired,150010137,957S,957S,1/1/2015 0:57,1537 E NINTH ST,PAR,2014-2015,,,Stockton,CA,1,1,2015,15,181
Shots Fired,150010138,957S,957S,1/1/2015 0:58,1806 E ELEVENTH ST,PAR,2014-2015,,,Stockton,CA,1,1,2015,15,181
Shots Fired,150010143,957S,957S,1/1/2015 1:03,1806 E ELEVENTH ST,PAR,2014-2015,,,Stockton,CA,1,1,2015,15,181
Shots Fired,150010146,957S,957S,1/1/2015 1:05,2428 S PILGRIM ST,PAR,2014-2015,,,Stockton,CA,1,1,2015,15,181
Shots Fired,150010169,957S,957S,1/1/2015 1:42,2627 CERRUTI ST,PAR,2014-2015,,,Stockton,CA,1,1,2015,15,181
Shots Fired,150010183,957S,957S,1/1/2015 1:57,311 E MARTIN LUTHER KING BL,SEA,2014-2015,,,Stockton,CA,1,1,2015,15,181
Shots Fired,150010281,957S,957S,1/1/2015 3:37,2006 S PILGRIM ST,PAR,2014-2015,,,Stockton,CA,1,1,2015,15,181
Shots Fired,150010298,957S,957S,1/1/2015 4:04,1702 S AURORA ST,SEA,2014-2015,,,Stockton,CA,1,1,2015,15,181
Shots Fired,150010307,957S,957S,1/1/2015 4:31,2006 S PILGRIM ST,PAR,2014-2015,,,Stockton,CA,1,1,2015,15,181
Shots Fired,150020669,957S,957S,1/2/2015 17:55,2243 S PILGRIM ST,PAR,2014-2015,,,Stockton,CA,1,2,2015,15.00277778,181
Shots Fired,150020750,957S,957S,1/2/2015 20:18,1806 GRANADA DR,PAR,2014-2015,,,Stockton,CA,1,2,2015,15.00277778,181
Shots Fired,150030034,957S,957S,1/3/2015 0:50,2110 SCRIBNER ST,PAR,2014-2015,,,Stockton,CA,1,3,2015,15.00555556,181
Shots Fired,150030086,957S,957S,1/3/2015 2:50,2529 S MONROE ST,SEA,2014-2015,,,Stockton,CA,1,3,2015,15.00555556,181
Shots Fired,150040188,957S,957S,1/4/2015 6:53,1551 S SAN JOAQUIN ST,SEA,2014-2015,,,Stockton,CA,1,4,2015,15.00833333,181
Shots Fired,150040470,957S,957S,1/4/2015 14:40,1529 E SEVENTH ST,PAR,2014-2015,,,Stockton,CA,1,4,2015,15.00833333,181
Shots Fired,150040469,957S,957S,1/4/2015 14:40,2034 SUPERIOR ST,PAR,2014-2015,,,Stockton,CA,1,4,2015,15.00833333,181
Shots Fired,150040471,957S,957S,1/4/2015 14:45,E SEVENTH ST/FAIR ST,PAR,2014-2015,,,Stockton,CA,1,4,2015,15.00833333,181
Shots Fired,150040648,957S,957S,1/4/2015 18:42,1546 S HUNTER ST,SEA,2014-2015,,,Stockton,CA,1,4,2015,15.00833333,181
Shots Fired,150040853,957S,957S,1/4/2015 22:50,1843 E NINTH ST,PAR,2014-2015,,,Stockton,CA,1,4,2015,15.00833333,181
Shots Fired,150060027,957S,957S,1/6/2015 0:50,1100 E CLAY ST,PAR,2014-2015,,,Stockton,CA,1,6,2015,15.01388889,181
Shots Fired,150110069,957S,957S,1/11/2015 1:41,2338 S SACRAMENTO ST,PAR,2014-2015,,,Stockton,CA,1,11,2015,15.02777778,181
Shots Fired,150110116,957S,SHOOTING INTO OCCUPIED DWELLING,1/11/2015 3:25,17 W EIGHTH ST,SEA,2014-2015,,,Stockton,CA,1,11,2015,15.02777778,181
Shots Fired,150110691,957S,957S,1/11/2015 19:07,1145 E TENTH ST,PAR,2014-2015,,,Stockton,CA,1,11,2015,15.02777778,181
Shots Fired,150141022,957S,957S,1/14/2015 19:31,1502 E NINTH ST,PAR,2014-2015,,,Stockton,CA,1,14,2015,15.03611111,181
Shots Fired,150141109,957S,957S,1/14/2015 21:21,2535 TIFFANY ST,PAR,2014-2015,,,Stockton,CA,1,14,2015,15.03611111,181
Shots Fired,150150886,957S,957S,1/15/2015 20:37,2277 S TURNPIKE RD,SEA,2014-2015,,,Stockton,CA,1,15,2015,15.03888889,181
Shots Fired,150190005,957S,957S,1/19/2015 0:08,1813 CLOVER LN,PAR,2014-2015,,,Stockton,CA,1,19,2015,15.05,181
Shots Fired,150190827,957S,SHOOTING INTO OCCUPIED DWELLING,1/19/2015 21:48,1136 E NINTH ST,PAR,2014-2015,,,Stockton,CA,1,19,2015,15.05,181
Shots Fired,150190855,957S,957S,1/19/2015 22:32,495 W NINTH ST,SEA,2014-2015,,,Stockton,CA,1,19,2015,15.05,181
Shots Fired,150230846,957S,957S,1/23/2015 18:23,930 E MARTIN LUTHER KING BL,SEA,2014-2015,,,Stockton,CA,1,23,2015,15.06111111,181
Shots Fired,150230997,957S,957S,1/23/2015 21:12,1843 E TENTH ST,PAR,2014-2015,,,Stockton,CA,1,23,2015,15.06111111,181
Shots Fired,150240003,957S,957S,1/24/2015 0:12,1221 E NINTH ST,PAR,2014-2015,,,Stockton,CA,1,24,2015,15.06388889,181
Shots Fired,150240963,957S,957S,1/24/2015 23:31,1836 E EIGHTH ST,PAR,2014-2015,,,Stockton,CA,1,24,2015,15.06388889,181
Shots Fired,150260767,957S,ASSAULT WITH A DEADLY WEAPON,1/26/2015 19:04,1517 E NINTH ST,PAR,2014-2015,,,Stockton,CA,1,26,2015,15.06944444,181
Shots Fired,150290036,957S,957S,1/29/2015 1:50,1824 E EIGHTH ST,PAR,2014-2015,,,Stockton,CA,1,29,2015,15.07777778,181
Shots Fired,150290913,957S,957S,1/29/2015 20:50,1824 E EIGHTH ST,PAR,2014-2015,,,Stockton,CA,1,29,2015,15.07777778,181
Shots Fired,150290912,957S,957S,1/29/2015 20:50,402 W SEVENTH ST,SEA,2014-2015,,,Stockton,CA,1,29,2015,15.07777778,181
Shots Fired,150310819,957S,957S,1/31/2015 21:07,2542 S EL DORADO ST,SEA,2014-2015,,,Stockton,CA,1,31,2015,15.08333333,181
Shots Fired,150320042,957S,957S,2/1/2015 1:17,2823 S CALIFORNIA ST,SEA,2014-2015,,,Stockton,CA,2,1,2015,15.08333333,182
Shots Fired,150320041,957S,957S,2/1/2015 1:17,2823 S CALIFORNIA ST,SEA,2014-2015,,,Stockton,CA,2,1,2015,15.08333333,182
Shots Fired,150330072,957S,957S,2/2/2015 2:48,1121 E MARTIN LUTHER KING BL,PAR,2014-2015,,,Stockton,CA,2,2,2015,15.08611111,182
Shots Fired,150340106,957S,957S,2/3/2015 5:19,14 MOSSWOOD AV,SEA,2014-2015,,,Stockton,CA,2,3,2015,15.08888889,182
Shots Fired,150340885,957S,957S,2/3/2015 19:37,2318 S AIRPORT WY,PAR,2014-2015,,,Stockton,CA,2,3,2015,15.08888889,182
Shots Fired,150341047,957S,957S,2/3/2015 22:30,1763 BENEDINO CI,PAR,2014-2015,,,Stockton,CA,2,3,2015,15.08888889,182
Shots Fired,150380691,957S,957S,2/7/2015 18:56,710 E FOURTH ST,SEA,2014-2015,,,Stockton,CA,2,7,2015,15.1,182
Shots Fired,150380818,957S,957S,2/7/2015 21:50,1707 E THIRTEENTH ST,PAR,2014-2015,,,Stockton,CA,2,7,2015,15.1,182
Shots Fired,150380822,957S,957S,2/7/2015 21:54,710 E FOURTH ST,SEA,2014-2015,,,Stockton,CA,2,7,2015,15.1,182
Shots Fired,150380839,957S,957S,2/7/2015 22:13,1614 JULIAN ST,PAR,2014-2015,,,Stockton,CA,2,7,2015,15.1,182
Shots Fired,150390717,957S,957S,2/8/2015 19:12,710 E FOURTH ST,SEA,2014-2015,,,Stockton,CA,2,8,2015,15.10277778,182
Shots Fired,150421029,957S,957S,2/11/2015 20:24,2013 FAIR ST,PAR,2014-2015,,,Stockton,CA,2,11,2015,15.11111111,182
Shots Fired,150430862,957S,957S,2/12/2015 19:33,1245 E EIGHTH ST,PAR,2014-2015,,,Stockton,CA,2,12,2015,15.11388889,182
Shots Fired,150430948,957S,957S,2/12/2015 21:06,2351 PHELPS ST,PAR,2014-2015,,,Stockton,CA,2,12,2015,15.11388889,182
Shots Fired,150440016,957S,957S,2/13/2015 0:33,620 E MARTIN LUTHER KING BL,SEA,2014-2015,,,Stockton,CA,2,13,2015,15.11666667,182
Shots Fired,150440914,957S,957S,2/13/2015 20:40,1609 JULIAN ST,PAR,2014-2015,,,Stockton,CA,2,13,2015,15.11666667,182
Shots Fired,150450120,957S,957S,2/14/2015 4:20,2006 S PILGRIM ST,PAR,2014-2015,,,Stockton,CA,2,14,2015,15.11944444,182
Shots Fired,150450761,957S,957S,2/14/2015 19:45,2427 TIFFANY ST,PAR,2014-2015,,,Stockton,CA,2,14,2015,15.11944444,182
Shots Fired,150450858,957S,957S,2/14/2015 21:41,2006 S PILGRIM ST,PAR,2014-2015,,,Stockton,CA,2,14,2015,15.11944444,182
Shots Fired,150460135,957S,957S,2/15/2015 5:20,1602 JULIAN ST,PAR,2014-2015,,,Stockton,CA,2,15,2015,15.12222222,182
Shots Fired,150470012,957S,957S,2/16/2015 0:18,1835 CLOVER LN,PAR,2014-2015,,,Stockton,CA,2,16,2015,15.125,182
Shots Fired,150491001,957S,957S,2/18/2015 19:09,1330 S EL DORADO ST,SEA,2014-2015,,,Stockton,CA,2,18,2015,15.13055556,182
Shots Fired,150510586,957S,957S,2/20/2015 15:43,2323 PHELPS ST,PAR,2014-2015,,,Stockton,CA,2,20,2015,15.13611111,182
Shots Fired,150510839,957S,957S,2/20/2015 20:33,1502 JULIAN ST,PAR,2014-2015,,,Stockton,CA,2,20,2015,15.13611111,182
Shots Fired,150510941,957S,957S,2/20/2015 22:34,1437 E SIXTH ST,PAR,2014-2015,,,Stockton,CA,2,20,2015,15.13611111,182
Shots Fired,150510954,957S,957S,2/20/2015 22:58,1437 E SIXTH ST,PAR,2014-2015,,,Stockton,CA,2,20,2015,15.13611111,182
Shots Fired,150510956,957S,957S,2/20/2015 23:00,1507 E SIXTH ST,PAR,2014-2015,,,Stockton,CA,2,20,2015,15.13611111,182
Shots Fired,150510975,957S,ASSAULT WITH A DEADLY WEAPON,2/20/2015 23:21,1446 S SUTTER ST,SEA,2014-2015,,,Stockton,CA,2,20,2015,15.13611111,182
Shots Fired,150530781,957S,957S,2/22/2015 20:27,2424 BELLEVIEW AV,PAR,2014-2015,,,Stockton,CA,2,22,2015,15.14166667,182
Shots Fired,150530809,957S,957S,2/22/2015 21:01,1535 ARRIBA RD,PAR,2014-2015,,,Stockton,CA,2,22,2015,15.14166667,182
Shots Fired,150540119,957S,MURDER,2/23/2015 6:51,2241 S SACRAMENTO ST,PAR,2014-2015,,,Stockton,CA,2,23,2015,15.14444444,182
Shots Fired,150540127,957S,957S,2/23/2015 7:00,1539 ARRIBA RD,PAR,2014-2015,,,Stockton,CA,2,23,2015,15.14444444,182
Shots Fired,150550906,957S,957S,2/24/2015 21:32,2321 S UNION ST,PAR,2014-2015,,,Stockton,CA,2,24,2015,15.14722222,182
Shots Fired,150561037,957S,BE ON LOOKOUT FOR--AND/OR ATT TO LOCATE,2/25/2015 20:56,1836 E EIGHTH ST,PAR,2014-2015,,,Stockton,CA,2,25,2015,15.15,182
Shots Fired,150561039,957S,957S,2/25/2015 20:56,1836 E EIGHTH ST,PAR,2014-2015,,,Stockton,CA,2,25,2015,15.15,182
Shots Fired,150580068,957S,957S,2/27/2015 3:18,1450 S AURORA ST,SEA,2014-2015,,,Stockton,CA,2,27,2015,15.15555556,182
Shots Fired,150590035,957S,957S,2/28/2015 1:02,425 E FIRST ST,SEA,2014-2015,,,Stockton,CA,2,28,2015,15.15833333,182
Shots Fired,150590839,957S,957S,2/28/2015 22:15,1604 S HUNTER ST,SEA,2014-2015,,,Stockton,CA,2,28,2015,15.15833333,182
Shots Fired,150600769,957S,957S,3/1/2015 21:37,2348 S AIRPORT WY,PAR,2014-2015,,,Stockton,CA,3,1,2015,15.16666667,183
Shots Fired,150600797,957S,SHOOTING INTO OCCUPIED DWELLING,3/1/2015 22:17,1614 S SAN JOAQUIN ST,SEA,2014-2015,,,Stockton,CA,3,1,2015,15.16666667,183
Shots Fired,150600825,957S,957S,3/1/2015 23:02,314 W FOURTH ST,SEA,2014-2015,,,Stockton,CA,3,1,2015,15.16666667,183
Shots Fired,150600836,957S,957S,3/1/2015 23:13,1625 S TURNPIKE RD,SEA,2014-2015,,,Stockton,CA,3,1,2015,15.16666667,183
Shots Fired,150600846,957S,957S,3/1/2015 23:21,201 E EIGHTH ST,SEA,2014-2015,,,Stockton,CA,3,1,2015,15.16666667,183
Shots Fired,150630906,957S,957S,3/4/2015 20:01,235 W THIRD ST,SEA,2014-2015,,,Stockton,CA,3,4,2015,15.175,183
Shots Fired,150651048,957S,957S,3/6/2015 22:38,2021 S CALIFORNIA ST,SEA,2014-2015,,,Stockton,CA,3,6,2015,15.18055556,183
Shots Fired,150660057,957S,957S,3/7/2015 2:11,1729 S CALIFORNIA ST,SEA,2014-2015,,,Stockton,CA,3,7,2015,15.18333333,183
Shots Fired,150660842,957S,957S,3/7/2015 20:21,2058 FAIR ST,PAR,2014-2015,,,Stockton,CA,3,7,2015,15.18333333,183
Shots Fired,150661004,957S,957S,3/7/2015 23:24,1676 TWELFTH ST,PAR,2014-2015,,,Stockton,CA,3,7,2015,15.18333333,183
Shots Fired,150661033,957S,957S,3/7/2015 23:56,1731 BENEDINO CI,PAR,2014-2015,,,Stockton,CA,3,7,2015,15.18333333,183
Shots Fired,150670360,957S,957S,3/8/2015 13:02,2404 PHELPS ST,PAR,2014-2015,,,Stockton,CA,3,8,2015,15.18611111,183
Shots Fired,150690796,957S,957S,3/10/2015 17:57,1632 TWELFTH ST,PAR,2014-2015,,,Stockton,CA,3,10,2015,15.19166667,183
Shots Fired,150690912,957S,957S,3/10/2015 19:51,1731 ELEVENTH ST,PAR,2014-2015,,,Stockton,CA,3,10,2015,15.19166667,183
