address,city,state,datetime,numrounds,shotspotterflexid,lat,long
37 E EDEN AVE,Fresno,CA,01/14/2018 17:39:33,1,14735,36.7254215659,-119.813082257
835 E BELGRAVIA AVE,Fresno,CA,01/14/2018 12:49:33,4,14723,36.7160524674,-119.800007368
157-163 N ECHO AVE,Fresno,CA,01/15/2018 02:32:35,1,35935,36.7451812649,-119.804392335
21 FRESNO ST,Fresno,CA,01/16/2018 20:21:16,3,14838,36.7221090949,-119.812738655
CA-180,Fresno,CA,01/17/2018 02:35:00,4,19379,36.7549666960,-119.745601822
898 N FULTON,Fresno,CA,01/18/2018 13:42:25,1,35986,36.7538497003,-119.800308465
720-728 COLLINS AVE,Fresno,CA,01/18/2018 13:56:13,8,14901,36.7229040049,-119.799198797
3523-3599 N CRYSTAL AVE,Fresno,CA,01/19/2018 15:21:59,3,4936,36.7829022699,-119.831055005
2637-2699 N WEST AVE,Fresno,CA,01/19/2018 14:28:44,13,4935,36.7742019565,-119.826684301
2251-2273 S WALNUT AVE,Fresno,CA,01/20/2018 21:23:45,14,15024,36.7184267206,-119.807308668
540 E CALIFORNIA AVE,Fresno,CA,01/20/2018 21:23:44,10,15023,36.7173903486,-119.805750731
720 FRESNO ST,Fresno,CA,01/20/2018 21:26:24,8,15026,36.7265597087,-119.804677523
1638-1698 E REVEREND CHESTER RIGGINS AVE,Fresno,CA,01/20/2018 01:27:35,1,14944,36.7177521364,-119.791069673
316 N FIRST,Fresno,CA,01/20/2018 16:57:58,2,36020,36.7471726888,-119.772370217
4519 E INYO AVE,Fresno,CA,01/20/2018 01:03:02,1,19470,36.7380893750,-119.748912564
337 S MERIDIAN AVE,Fresno,CA,01/21/2018 01:31:13,1,19563,36.7404180690,-119.746233027
4556 E IOWA AVE,Fresno,CA,01/22/2018 18:07:45,8,19655,36.7439209967,-119.747458111
4571-4577 E WHITE AVE,Fresno,CA,01/22/2018 15:58:46,1,19645,36.7515069171,-119.746530348
1007 N HARRISON,Fresno,CA,01/24/2018 23:41:16,1,36150,36.7557890286,-119.811181130
4896 E KINGS CANYON RD,Fresno,CA,01/27/2018 19:31:34,3,19945,36.7351244887,-119.733127308
1215 E DRUMMOND AVE,Fresno,CA,01/27/2018 16:19:47,1,15364,36.7061650966,-119.796159856
3844-3854 E ILLINOIS AVE,Fresno,CA,01/27/2018 23:40:51,6,19952,36.7450135226,-119.759654988
2357-2361 S ATTUCKS AVE,Fresno,CA,01/27/2018 19:41:22,8,15381,36.7156701825,-119.808204540
4657-4665 E IOWA AVE,Fresno,CA,01/28/2018 04:08:14,6,19968,36.7441802025,-119.742784333
4771 E MONTECITO AVE,Fresno,CA,01/28/2018 12:27:14,5,19974,36.7340959426,-119.737650711
CA-41,Fresno,CA,01/28/2018 02:31:14,3,36245,36.7422199514,-119.777235488
475 N POPLAR,Fresno,CA,01/28/2018 06:22:57,8,36248,36.7500596160,-119.797119958
2490 S ELM AVE,Fresno,CA,01/29/2018 17:55:41,1,15505,36.7106565989,-119.792337222
814 N THORNE,Fresno,CA,01/30/2018 14:56:18,1,36304,36.7533423873,-119.813004474
606-620 S BACKER AVE,Fresno,CA,01/30/2018 22:05:04,3,20138,36.7364583593,-119.743851359
4785-4795 E HUNTINGTON AVE,Fresno,CA,01/31/2018 06:10:55,6,20163,36.7395919132,-119.736718919
3500-3598 N PALM AVE,Fresno,CA,02/01/2018 23:36:30,1,5833,36.7827345469,-119.808606189
602 S BACKER AVE,Fresno,CA,02/01/2018 01:42:46,4,20192,36.7365485122,-119.743900003
321-349 N RECREATION AVE,Fresno,CA,02/02/2018 20:26:38,1,20250,36.7472286327,-119.738678832
2623 E MCKENZIE,Fresno,CA,02/03/2018 19:43:31,2,36397,36.7472502403,-119.779681715
532 N THIRD,Fresno,CA,02/03/2018 02:13:01,9,36381,36.7515497579,-119.769099924
1711-1733 S WEST AVE,Fresno,CA,02/04/2018 16:43:06,8,16000,36.7244244495,-119.826635503
555 N SECOND,Fresno,CA,02/04/2018 01:48:35,10,36408,36.7513506435,-119.771785586
3912-3920 E GRANT AVE,Fresno,CA,02/06/2018 19:17:18,7,20466,36.7482687755,-119.758503900
96 E THOMAS,Fresno,CA,02/07/2018 01:27:48,1,36479,36.7521600462,-119.811258664
1528-1538 S WHITNEY AVE,Fresno,CA,02/07/2018 23:02:02,6,20508,36.7271915774,-119.740716256
244 E YALE AVE,Fresno,CA,02/07/2018 03:32:23,1,6258,36.7702044718,-119.808838659
3347 E GRANT,Fresno,CA,02/07/2018 00:46:24,3,36477,36.7490926842,-119.768045180
1182 POTTLE AVE,Fresno,CA,02/07/2018 21:33:21,1,16230,36.7261686532,-119.804787329
2624-2632 S ELM AVE,Fresno,CA,02/08/2018 16:31:15,8,16330,36.7059568814,-119.790893721
2004 E CLAY,Fresno,CA,02/08/2018 03:52:36,1,36496,36.7562391664,-119.786982588
1589-1595 N PALM AVE,Fresno,CA,02/08/2018 06:08:16,1,6321,36.7646592197,-119.808612394
4005 E PLATT AVE,Fresno,CA,02/09/2018 19:20:23,6,20614,36.7422394915,-119.757632703
165 N CLARK,Fresno,CA,02/09/2018 10:01:13,5,36528,36.7445727452,-119.786873145
3700-3798 E PLATT AVE,Fresno,CA,02/09/2018 23:23:13,1,20631,36.7417838588,-119.761557279
2642-2704 N ARTHUR AVE,Fresno,CA,02/09/2018 19:32:06,1,6421,36.7747849243,-119.814962087
21 FRESNO ST,Fresno,CA,02/09/2018 18:32:16,3,16392,36.7216881514,-119.812448025
1739 E DIVISADERO,Fresno,CA,02/09/2018 20:03:25,2,36539,36.7434950509,-119.790522642
4335 E WASHINGTON AVE,Fresno,CA,02/10/2018 15:44:54,4,20652,36.7480203957,-119.752585883
48 E OLIVE,Fresno,CA,02/10/2018 13:37:30,1,36548,36.7576582118,-119.811811360
532 N THIRD,Fresno,CA,02/10/2018 00:29:41,1,36545,36.7516631979,-119.768670305
4017 E NEVADA AVE,Fresno,CA,02/10/2018 00:25:49,3,20634,36.7459398764,-119.758119714
758-798 E GEARY ST,Fresno,CA,02/10/2018 10:15:04,8,16427,36.7186635967,-119.801487408
3433 E BELMONT,Fresno,CA,02/11/2018 15:18:52,1,36570,36.7504848663,-119.766848146
301-349 N ROWELL AVE,Fresno,CA,02/11/2018 17:04:08,5,20709,36.7473822553,-119.752545843
2606-2640 W ROBINSON AVE,Fresno,CA,02/11/2018 06:06:33,5,6555,36.7857251216,-119.841603745
3604 E MADISON,Fresno,CA,02/12/2018 03:16:50,2,36580,36.7491958641,-119.764392571
450-498 N ROWELL AVE,Fresno,CA,02/12/2018 12:46:23,1,20756,36.7501150640,-119.751841233
1568-1640 S TEILMAN AVE,Fresno,CA,02/12/2018 00:39:31,11,16494,36.7260766780,-119.823361615
450-498 N ROWELL AVE,Fresno,CA,02/12/2018 12:46:23,1,20756,36.7501150640,-119.751841233
340 N CLARK,Fresno,CA,02/12/2018 18:30:22,2,36588,36.7477130947,-119.785496319
100-198 W WHITESBRIDGE AVE,Fresno,CA,02/12/2018 23:00:37,9,16563,36.7358849735,-119.813128045
1200-1226 N MILLBROOK AVE,Fresno,CA,02/12/2018 23:01:00,1,36593,36.7579448046,-119.763248591
84 E OLIVE,Fresno,CA,02/14/2018 20:24:14,1,36624,36.7576892739,-119.810976423
120-210 S BARTON AVE,Fresno,CA,02/14/2018 20:37:01,1,20841,36.7426132640,-119.750082008
3850-3898 N TEILMAN AVE,Fresno,CA,02/15/2018 00:24:11,1,6730,36.7877729371,-119.821989351
3001-3025 N CHANNING WAY,Fresno,CA,02/15/2018 00:39:35,4,6732,36.7778951351,-119.824600409
3060 E BELMONT,Fresno,CA,02/15/2018 22:17:27,8,36642,36.7503546071,-119.772996130
1133-1199 S 10TH ST,Fresno,CA,02/15/2018 18:48:55,4,20862,36.7309290516,-119.757998039
359 N VALERIA,Fresno,CA,02/15/2018 01:39:36,5,36630,36.7481072122,-119.784960581
2630-2648 S M.L.K. JR BLVD,Fresno,CA,02/16/2018 18:27:28,1,16701,36.7056573822,-119.800140230
2430 E OLIVE,Fresno,CA,02/16/2018 16:32:09,1,36649,36.7577117501,-119.781758195
3974 E BUTLER AVE,Fresno,CA,02/16/2018 20:08:57,3,20937,36.7282170210,-119.757422374
1006-1026 W WOODWARD AVE,Fresno,CA,02/17/2018 19:30:34,3,16766,36.7226491091,-119.823565236
600-620 S MODOC ST,Fresno,CA,02/17/2018 00:35:45,1,16720,36.7365361103,-119.810055899
4963-4975 E BUTLER AVE,Fresno,CA,02/18/2018 03:54:38,1,21023,36.7287127283,-119.729974732
945 N PALM,Fresno,CA,02/18/2018 18:53:13,1,36718,36.7549804469,-119.808757820
1926 E OLIVE,Fresno,CA,02/19/2018 23:00:52,2,36734,36.7569452066,-119.787822450
700-798 S FRUIT AVE,Fresno,CA,02/19/2018 00:46:10,1,16829,36.7350786634,-119.817605406
3020 E IOWA,Fresno,CA,02/20/2018 21:32:17,1,36779,36.7437482131,-119.774151679
5085 E KINGS CANYON RD,Fresno,CA,02/21/2018 23:51:06,1,21162,36.7374434034,-119.722585872
3059 E TULARE,Fresno,CA,02/21/2018 02:48:05,1,36783,36.7437690694,-119.773667315
3657 N HUGHES AVE,Fresno,CA,02/21/2018 16:56:45,2,7113,36.7838235737,-119.835493173
702 N PALM,Fresno,CA,02/22/2018 13:47:27,2,36855,36.7522501322,-119.808047665
310 W DAKOTA AVE,Fresno,CA,02/22/2018 18:37:44,2,7175,36.7869187234,-119.815542737
263-299 N CEDAR AVE,Fresno,CA,02/22/2018 01:26:45,1,21167,36.7464530231,-119.754426452
244 N ROOSEVELT,Fresno,CA,02/22/2018 02:47:03,5,36840,36.7466259241,-119.805624247
94 E BELMONT,Fresno,CA,02/22/2018 03:05:03,1,36841,36.7500457232,-119.811811337
2415 E CLAY,Fresno,CA,02/22/2018 01:26:25,4,36839,36.7563539167,-119.782284255
332 W WHITES BRIDGE AVE,Fresno,CA,02/22/2018 18:31:59,2,17045,36.7363414595,-119.815782901
304 N SAN PABLO,Fresno,CA,02/23/2018 21:37:59,6,36888,36.7469382291,-119.794651137
1756 S PLUMAS ST,Fresno,CA,02/23/2018 19:25:56,1,17064,36.7245127353,-119.811890152
101 EAST SAGINAW WAY,Fresno,CA,02/23/2018 03:29:38,2,7192,36.7875384970,-119.812243993
3726 E ILLINOIS AVE,Fresno,CA,02/24/2018 01:40:11,14,21237,36.7445694470,-119.761874518
908 E DOROTHY ST,Fresno,CA,02/24/2018 23:12:57,3,17147,36.7038330301,-119.799608272
1349-1399 E BELGRAVIA AVE,Fresno,CA,02/24/2018 02:02:54,13,17070,36.7160530559,-119.794339133
4747-4749 E EL MONTE WAY,Fresno,CA,02/24/2018 19:30:38,1,21269,36.7350348258,-119.738859383
925 N PALM,Fresno,CA,02/25/2018 04:12:36,1,36924,36.7546005057,-119.808814817
700-748 N JACKSON AVE,Fresno,CA,02/25/2018 00:28:24,1,21280,36.7525932822,-119.747588979
319 N VALERIA,Fresno,CA,02/25/2018 03:08:11,1,36920,36.7474094408,-119.785373614
2423 E LEWIS,Fresno,CA,02/25/2018 22:59:12,3,36942,36.7546131840,-119.781800949
481-499 N MAPLE AVE,Fresno,CA,02/26/2018 13:23:07,1,21353,36.7501274898,-119.745598610
221-229 W WOODWARD AVE,Fresno,CA,02/27/2018 00:47:34,10,17234,36.7219129030,-119.815044808
901-943 W MCKINLEY AVE,Fresno,CA,02/27/2018 11:04:53,2,7402,36.7646285497,-119.822679567
2490-2494 S HOLLY AVE,Fresno,CA,02/28/2018 00:13:57,4,17280,36.7107744119,-119.788561968
,Fresno,CA,,6,,,
356 S WOODROW AVE,Fresno,CA,02/28/2018 03:24:15,14,21416,36.7409721261,-119.742749425
2501-2535 W SHIELDS AVE,Fresno,CA,03/01/2018 00:34:14,1,7529,36.7788619149,-119.840047102
532 S WINERY AVE,Fresno,CA,03/01/2018 04:49:43,2,21462,36.7381373614,-119.732856958
701-705 N JACKSON AVE,Fresno,CA,03/01/2018 00:27:10,12,21461,36.7530876787,-119.747715421
651 N FISHER,Fresno,CA,03/02/2018 04:15:39,4,37003,36.7526007394,-119.770733325
1206 E CALWA AVE,Fresno,CA,03/02/2018 13:49:56,1,17349,36.7047408710,-119.796336969
3280 E TULARE,Fresno,CA,03/02/2018 23:01:50,1,37014,36.7431265080,-119.769770003
733-737 W SUSSEX WAY,Fresno,CA,03/03/2018 20:45:13,1,7568,36.7903159301,-119.820407029
2601-2613 S IVY AVE,Fresno,CA,03/03/2018 11:28:46,4,17356,36.7064090773,-119.792774883
2000-2010 E DAKOTA AVE,Fresno,CA,03/03/2018 01:55:17,5,104,36.7867364789,-119.787074957
3454 E NEVADA,Fresno,CA,03/04/2018 03:42:52,6,37031,36.7468293808,-119.767205682
308 N CLARK,Fresno,CA,03/04/2018 21:54:07,1,37048,36.7470392331,-119.786018762
2003-2005 N FRUIT AVE,Fresno,CA,03/04/2018 17:47:35,3,7630,36.7686866520,-119.817684534
457 N VALERIA,Fresno,CA,03/05/2018 14:06:48,11,37054,36.7496858615,-119.785191323
1213-1223 E SIMPSON AVE,Fresno,CA,03/05/2018 16:13:08,1,153,36.7786478348,-119.795720240
2629 N DEL MAR AVE,Fresno,CA,03/05/2018 21:45:00,1,155,36.7745109151,-119.795267369
3300-3398 N GLENN AVE,Fresno,CA,03/05/2018 12:31:24,1,149,36.7808038783,-119.792794900
926-936 W WOODWARD AVE,Fresno,CA,03/06/2018 04:24:58,10,17487,36.7226361497,-119.822986628
4766-4768 E FILLMORE AVE,Fresno,CA,03/06/2018 01:48:12,2,21594,36.7412960478,-119.738185937
500-598 S JACKSON AVE,Fresno,CA,03/07/2018 03:38:36,1,21644,36.7371483188,-119.748050500
2612-2628 S M.L.K. JR BLVD,Fresno,CA,03/08/2018 02:20:14,1,17554,36.7062477368,-119.799949672
1326-1334 E JENSEN AVE,Fresno,CA,03/08/2018 03:56:49,1,17557,36.7068348989,-119.794379845
829 E FLORENCE AVE,Fresno,CA,03/08/2018 00:50:13,1,17553,36.7182006198,-119.800459784
3201-3221 N HUGHES AVE,Fresno,CA,03/09/2018 18:05:06,1,7878,36.7794821146,-119.835576913
3533-3543 N HULBERT AVE,Fresno,CA,03/09/2018 21:38:19,1,7889,36.7827956218,-119.834448395
1274-1278 N VAN NESS AVE,Fresno,CA,03/10/2018 21:33:46,5,240,36.7591409651,-119.798868152
1101-1199 S CHANCE AVE,Fresno,CA,03/10/2018 23:00:55,1,21765,36.7318193141,-119.750275344
847-863 WATERMAN AVE,Fresno,CA,03/11/2018 09:53:59,16,17670,36.7227059601,-119.802838996
1100-1198 S CHANCE AVE,Fresno,CA,03/11/2018 00:25:11,1,21783,36.7313155952,-119.751242907
2500-2606 W ROBINSON AVE,Fresno,CA,03/11/2018 15:35:35,21,7984,36.7855285238,-119.840571197
4840 E KINGS CANYON RD,Fresno,CA,03/11/2018 05:19:05,1,21797,36.7347125538,-119.734835340
1300-1356 S CEDAR AVE,Fresno,CA,03/11/2018 00:27:20,6,21784,36.7294718635,-119.754783528
847-863 WATERMAN AVE,Fresno,CA,03/11/2018 09:53:59,16,17670,36.7227059601,-119.802838996
326 N BLACKSTONE,Fresno,CA,03/11/2018 00:52:53,1,37162,36.7473420592,-119.790515475
4801-4845 MONO ST,Fresno,CA,03/11/2018 22:04:08,8,21827,36.7369355975,-119.735924261
1274 N FRESNO ST,Fresno,CA,03/11/2018 08:16:55,6,254,36.7593091536,-119.781379819
4802 E TULARE AVE,Fresno,CA,03/11/2018 00:18:32,3,21782,36.7431568460,-119.736111740
3152 E ILLINOIS,Fresno,CA,03/12/2018 23:38:46,1,37191,36.7449613932,-119.771175828
2122 S THORNE AVE,Fresno,CA,03/12/2018 09:00:24,19,17726,36.7209746116,-119.813446174
4542-4548 E BELMONT AVE,Fresno,CA,03/12/2018 21:16:27,1,21878,36.7504228397,-119.747723929
4572 E MCKENZIE AVE,Fresno,CA,03/12/2018 22:15:50,3,21880,36.7466600233,-119.746681813
388 N VALERIA,Fresno,CA,03/12/2018 22:25:02,6,37190,36.7485183023,-119.784884017
326 N CLARK,Fresno,CA,03/13/2018 09:25:43,1,37197,36.7474624938,-119.785856546
836-848 MAYOR AVE,Fresno,CA,03/14/2018 01:04:08,9,17773,36.7247565462,-119.799559378
3709-3717 N CLARK ST,Fresno,CA,03/14/2018 22:11:15,2,308,36.7851712242,-119.785186684
3605 E MADISON,Fresno,CA,03/15/2018 03:46:30,1,37236,36.7499515809,-119.764293674
308 N FIRST,Fresno,CA,03/15/2018 21:24:12,5,37247,36.7468691148,-119.772217908
629 W DAKOTA AVE,Fresno,CA,03/16/2018 04:48:04,1,8184,36.7864813853,-119.819449246
4773-4777 E THOMAS AVE,Fresno,CA,03/16/2018 02:01:38,6,21987,36.7536490948,-119.737527348
1110 N BLACKSTONE,Fresno,CA,03/16/2018 16:54:58,2,37261,36.7571271838,-119.789587368
826-918 S CEDAR AVE,Fresno,CA,03/16/2018 17:24:43,5,21997,36.7339329044,-119.754764951
2739-2745 N HUGHES AVE,Fresno,CA,03/17/2018 15:46:59,4,8243,36.7751073715,-119.835672420
736-748 W SUSSEX WAY,Fresno,CA,03/17/2018 23:04:32,1,8267,36.7911664300,-119.820160681
4750-4758 E ILLINOIS AVE,Fresno,CA,03/17/2018 23:36:37,5,22048,36.7449769941,-119.738284261
1937-1959 W SHIELDS AVE,Fresno,CA,03/17/2018 16:47:28,3,8247,36.7792593898,-119.833645381
751-799 N RECREATION AVE,Fresno,CA,03/17/2018 22:13:55,11,22043,36.7535015353,-119.738753739
409 N FIFTH,Fresno,CA,03/17/2018 18:48:24,2,37281,36.7489192125,-119.766136305
1400 E MCKINLEY AVE,Fresno,CA,03/18/2018 13:32:05,3,377,36.7669690892,-119.794642793
808 W ROBINSON AVE,Fresno,CA,03/18/2018 22:30:55,9,8322,36.7858463918,-119.821068779
2247 W DAKOTA AVE,Fresno,CA,03/18/2018 22:30:50,11,8321,36.7850169756,-119.837987538
1105 N WILSON,Fresno,CA,03/18/2018 21:09:44,1,37299,36.7569310335,-119.806736476
1201-1299 E HOME AVE,Fresno,CA,03/18/2018 02:38:11,5,366,36.7632166738,-119.796247774
1807 E SAGINAW WAY,Fresno,CA,03/18/2018 16:25:59,3,382,36.7889424861,-119.789162742
100 E WELDON AVE,Fresno,CA,03/18/2018 13:46:34,3,378,36.7680669254,-119.791745701
1400 E MCKINLEY AVE,Fresno,CA,03/18/2018 08:21:43,3,369,36.7669737855,-119.794892051
4781 E KERCKHOFF AVE,Fresno,CA,03/18/2018 02:12:52,5,22053,36.7408276986,-119.739569304
1400 E MCKINLEY AVE,Fresno,CA,03/18/2018 13:32:05,3,377,36.7669690892,-119.794642793
306-320 S CHESTNUT AVE,Fresno,CA,03/18/2018 13:41:23,1,22076,36.7404606856,-119.736352994
4534 E MONO AVE,Fresno,CA,03/18/2018 20:50:36,2,22095,36.7368058434,-119.747976685
188 N RECREATION AVE,Fresno,CA,03/20/2018 00:26:32,5,22136,36.7449623281,-119.738622419
715-721 W WELDON AVE,Fresno,CA,03/20/2018 01:03:49,8,8389,36.7679144127,-119.820317435
4670-4672 E ILLINOIS AVE,Fresno,CA,03/20/2018 18:18:06,2,22156,36.7445708972,-119.742187750
461 S BACKER AVE,Fresno,CA,03/20/2018 21:17:43,6,22161,36.7379566134,-119.743588469
1646 E CHURCH AVE,Fresno,CA,03/21/2018 22:43:20,5,18031,36.7141457705,-119.791440389
943 N ABBY,Fresno,CA,03/21/2018 18:43:43,1,37330,36.7550918205,-119.789296563
250 N CALAVERAS,Fresno,CA,03/22/2018 01:54:59,1,37334,36.7459486786,-119.791445868
3520 E OLIVE,Fresno,CA,03/22/2018 19:22:12,2,37340,36.7575131299,-119.765110502
1104 W PRINCETON AVE,Fresno,CA,03/23/2018 21:29:02,1,8465,36.7758762516,-119.824507743
3242 E MADISON,Fresno,CA,03/23/2018 12:06:44,1,37342,36.7491012771,-119.769835140
949 E ANNADALE AVE,Fresno,CA,03/23/2018 00:25:11,3,18046,36.6999396190,-119.797982383
3520 E OLIVE,Fresno,CA,03/22/2018 19:22:12,2,37340,36.7575131299,-119.765110502
3200-3298 N HULBERT AVE,Fresno,CA,03/24/2018 02:03:52,1,8477,36.7793835288,-119.834221964
2415 CALAVERAS,Fresno,CA,03/24/2018 11:56:32,1,37354,36.7431259313,-119.792519567
2701-2703 S M.L.K. JR BLVD,Fresno,CA,03/24/2018 20:54:05,1,18087,36.7025214191,-119.799662086
2406-2420 S LILY AVE,Fresno,CA,03/24/2018 00:24:41,4,18070,36.7137537417,-119.786326582
2008 N CHANNING AVE,Fresno,CA,03/24/2018 01:51:30,1,8475,36.7686729800,-119.824255510
4998 E BALCH AVE,Fresno,CA,03/25/2018 02:35:43,2,22287,36.7385790942,-119.729295038
3537 N DEL MAR AVE,Fresno,CA,03/25/2018 14:55:19,4,460,36.7833429135,-119.795200511
4628-4634 E ILLINOIS AVE,Fresno,CA,03/25/2018 02:10:52,3,22285,36.7446290372,-119.744018423
5023-5027 E LANE AVE,Fresno,CA,03/25/2018 20:00:21,4,22305,36.7324174640,-119.726079807
644-698 W SUSSEX WAY,Fresno,CA,03/25/2018 19:38:24,1,8539,36.7908354360,-119.819407240
48 E CALIFORNIA AVE,Fresno,CA,03/26/2018 15:38:35,5,18109,36.7211861196,-119.812295697
143-199 N ROWELL AVE,Fresno,CA,03/26/2018 03:02:19,1,22315,36.7445843412,-119.752745657
738 C ST,Fresno,CA,03/27/2018 02:25:02,1,18128,36.7262707465,-119.794960252
4694-4698 E MONTECITO AVE,Fresno,CA,03/27/2018 19:22:46,4,22389,36.7340527017,-119.741177950
1324-1398 S MODOC ST,Fresno,CA,03/28/2018 23:48:02,5,18214,36.7291616540,-119.810459020
3033 N CHANNING WAY,Fresno,CA,03/28/2018 21:03:54,1,8691,36.7789672472,-119.824730364
2620 W ANDREWS,Fresno,CA,03/28/2018 20:59:37,5,8690,36.7802318114,-119.841597233
1630 VAN NESS,Fresno,CA,03/28/2018 02:51:31,2,37411,36.7409526021,-119.796139587
4723-4727 E LOWE AVE,Fresno,CA,03/28/2018 21:07:17,1,22455,36.7314720308,-119.739779146
2150-2166 S BARDELL AVE,Fresno,CA,03/28/2018 23:35:43,1,18213,36.7203426694,-119.797927113
,Fresno,CA,,3,,,
,Fresno,CA,,1,,,
1568-1640 S TEILMAN AVE,Fresno,CA,03/29/2018 03:01:35,6,18220,36.7260682793,-119.823337863
3631-3661 N PLEASANT AVE,Fresno,CA,03/29/2018 23:42:26,1,8758,36.7837078627,-119.839924021
3974-3984 N TEILMAN AVE,Fresno,CA,03/29/2018 01:39:00,8,8707,36.7897986588,-119.821968071
3099 E BELMONT,Fresno,CA,03/29/2018 11:20:43,2,37436,36.7504521790,-119.773090549
2224 E TYLER,Fresno,CA,03/29/2018 20:46:32,1,37446,36.7554122861,-119.784874454
770-922 N BARTON AVE,Fresno,CA,03/29/2018 21:37:05,1,22514,36.7536619672,-119.749931533
419-429 W EDEN AVE,Fresno,CA,03/29/2018 00:08:31,1,18216,36.7248570569,-119.816896321
3626 E OLIVE,Fresno,CA,03/29/2018 02:03:42,1,37426,36.7579914314,-119.763821089
1177 FRESNO ST,Fresno,CA,03/30/2018 23:34:02,1,18319,36.7315188334,-119.801864561
4111 E LYELL AVE,Fresno,CA,03/30/2018 20:44:18,2,22563,36.7295663678,-119.755750212
4981-4987 E BALCH AVE,Fresno,CA,03/30/2018 22:45:41,6,22578,36.7386864475,-119.729962831
4201-4249 N EFFIE ST,Fresno,CA,03/31/2018 01:37:58,1,651,36.7947649617,-119.788341689
238 W WHITES BRIDGE AVE,Fresno,CA,03/31/2018 22:37:03,1,18397,36.7367562004,-119.815387877
1915-1927 E YALE AVE,Fresno,CA,03/31/2018 22:40:21,1,666,36.7704990451,-119.787905129
302 S CHESTNUT AVE,Fresno,CA,03/31/2018 20:31:35,1,22655,36.7408391577,-119.736507178
923-999 MERCED ST,Fresno,CA,03/31/2018 02:23:01,1,18323,36.7296149650,-119.803980759
1436 N SAN PABLO AVE,Fresno,CA,03/31/2018 03:55:48,1,655,36.7620917264,-119.794252351
3525 N PLEASANT AVE,Fresno,CA,03/31/2018 05:04:31,9,8843,36.7825023737,-119.840375778
555 N ABBY,Fresno,CA,04/01/2018 22:57:36,1,37536,36.7512674405,-119.790268805
CA-180,Fresno,CA,03/31/2018 23:59:22,9,22659,36.7536464917,-119.750650156
4034-4046 E LANE AVE,Fresno,CA,04/01/2018 21:50:10,1,22709,36.7322320137,-119.756993856
1831 N CHANNING AVE,Fresno,CA,04/01/2018 17:55:15,1,8927,36.7673018267,-119.824334175
4100 E HEATON AVE,Fresno,CA,03/31/2018 23:59:32,8,22661,36.7261568054,-119.755227367
4801-4803 E TULARE AVE,Fresno,CA,04/01/2018 15:50:29,3,22678,36.7432347379,-119.736125567
181 N YOSEMITE,Fresno,CA,04/01/2018 21:26:39,1,37535,36.7456805748,-119.801917059
3529 E GRANT,Fresno,CA,03/31/2018 23:59:32,3,37518,36.7489450007,-119.765196681
,Fresno,CA,,,,,
1151 MAYOR AVE,Fresno,CA,04/01/2018 23:21:37,1,18512,36.7278417610,-119.803708555
1048 W LANSING WAY,Fresno,CA,04/01/2018 22:28:04,1,8958,36.7876436694,-119.824090353
2972 E BELMONT,Fresno,CA,04/02/2018 03:24:27,1,37542,36.7500788548,-119.775997064
4065 E LYELL AVE,Fresno,CA,04/02/2018 16:44:13,1,22735,36.7295717839,-119.756588816
446-478 N MAPLE AVE,Fresno,CA,04/02/2018 19:32:07,2,22741,36.7499841409,-119.745407914
2338-2342 S IVY AVE,Fresno,CA,04/02/2018 18:17:54,9,18536,36.7163334457,-119.793380355
N WISHON AVE,Fresno,CA,04/03/2018 01:51:45,8,701,36.7787870367,-119.799919441
957 E COMMERCE AVE,Fresno,CA,04/03/2018 23:46:28,1,18566,36.6989137404,-119.799196734
3946-3966 E HUNTINGTON BLVD,Fresno,CA,04/04/2018 05:06:41,1,22823,36.7391467508,-119.758300087
2060 E CLAY,Fresno,CA,04/05/2018 01:20:19,1,37620,36.7560141597,-119.785740972
3207 N DELNO AVE,Fresno,CA,04/05/2018 21:22:12,1,9112,36.7796906198,-119.820049083
323-349 N 8TH ST,Fresno,CA,04/05/2018 22:11:11,1,22901,36.7473734777,-119.760870253
4147-4151 E WASHINGTON AVE,Fresno,CA,04/05/2018 19:40:43,1,22894,36.7477269855,-119.755501603
3030 E HARVEY,Fresno,CA,04/05/2018 04:35:40,1,37623,36.7541167348,-119.773494854
3948 N TEILMAN AVE,Fresno,CA,04/05/2018 03:37:31,6,9096,36.7890783517,-119.821977300
2050 N FRUIT AVE,Fresno,CA,04/06/2018 03:01:26,1,9122,36.7692399286,-119.817322003
CA-180,Fresno,CA,04/06/2018 19:11:37,1,37663,36.7496315459,-119.798266809
949 E ANNADALE AVE,Fresno,CA,04/06/2018 14:44:17,2,18652,36.7002078967,-119.798537775
1404 N ABBY ST,Fresno,CA,04/06/2018 15:22:13,1,775,36.7618133408,-119.789173025
1600-1698 E PINE AVE,Fresno,CA,04/06/2018 18:35:46,1,778,36.7623381161,-119.791346456
607 N FERGER,Fresno,CA,04/07/2018 01:47:44,1,37671,36.7514875229,-119.807987476
341 N ECHO,Fresno,CA,04/07/2018 15:05:58,2,37680,36.7480467391,-119.804510748
711-721 W CORTLAND AVE,Fresno,CA,04/07/2018 03:29:54,1,9161,36.7817516676,-119.820295644
4001-4099 N TEILMAN AVE,Fresno,CA,04/07/2018 18:43:37,1,9172,36.7911078000,-119.822227652
2209-2215 N GLENN AVE,Fresno,CA,04/06/2018 02:44:28,1,769,36.7708046015,-119.793462293
