Type,Respond ID,Date,Time,Address,Zone,Rounds,CAD ID,Beat,District,Latitude,Longitude
Probable Gunfire,99-76396,1/1/16,0:24:09,"1865 15th St, San Pablo, CA",SanPabloCA,10,542,3,,37.95964964,-122.3549508
Probable Gunfire,99-76385,1/1/16,0:21:46,"15TH St, San Pablo, CA",SanPabloCA,1,542,3,,37.95932051,-122.3547713
Probable Gunfire,99-76383,1/1/16,0:21:23,"1888 Road 20, San Pablo, CA",SanPabloCA,1,569,1,,37.96353027,-122.3488742
Probable Gunfire,99-76355,1/1/16,0:16:30,"1911 Miner Ave, San Pablo, CA",SanPabloCA,4,514,1,,37.97641519,-122.34432
Probable Gunfire,99-76323,1/1/16,0:10:41,"3309 11th St, San Pablo, CA",SanPabloCA,6,512,1,,37.97855095,-122.3508767
Probable Gunfire,99-76320,1/1/16,0:10:23,"1922 Wilcox Ave, San Pablo, CA",SanPabloCA,5,558,3,,37.95147514,-122.3507621
Probable Gunfire,99-76286,1/1/16,0:04:54,"1501 Emeric Ave, San Pablo, CA",SanPabloCA,4,490,3,,37.95424258,-122.3550369
Probable Gunfire,99-76285,1/1/16,0:04:43,"1499 Emeric Ave, San Pablo, CA",SanPabloCA,24,490,3,,37.95423287,-122.3552275
Probable Gunfire,99-76282,1/1/16,0:04:17,"932 Miner Ave, San Pablo, CA",SanPabloCA,2,489,1,,37.97965417,-122.3518434
Probable Gunfire,99-76277,1/1/16,0:03:21,"1831 Powell St, San Pablo, CA",SanPabloCA,3,483,3,,37.95728422,-122.3464827
Probable Gunfire,99-76253,1/1/16,0:00:09,"1207 Victoria E Ct, San Pablo, CA",SanPabloCA,6,475,3,,37.95117629,-122.3542584
Multiple Gunshots,99-76247,12/31/15,23:59:17,"1712 Dover Ave, San Pablo, CA",SanPabloCA,8,472,3,,37.95967824,-122.3523645
Multiple Gunshots,99-76246,12/31/15,23:59:01,"2002 California Ave, San Pablo, CA",SanPabloCA,8,469,3,,37.95330167,-122.3500662
Single Gunshot,99-75934,12/30/15,17:18:40,"1724 16th St, San Pablo, CA",SanPabloCA,1,474,3,,37.95730131,-122.3538488
Single Gunshot,99-75874,12/29/15,18:00:22,"1336 Pine Ave, San Pablo, CA",SanPabloCA,1,,3,,37.95484135,-122.3559392
Probable Gunfire,99-75857,12/29/15,16:16:12,"2133 Dover Ave, San Pablo, CA",SanPabloCA,3,784,3,,37.95911184,-122.3479401
Multiple Gunshots,99-75780,12/28/15,16:33:01,"2600 Ohare Ave, San Pablo, CA",SanPabloCA,16,45,1,,37.96819339,-122.3517152
Single Gunshot,99-75766,12/26/15,22:22:43,"2541 Mac Arthur Ave, San Pablo, CA",SanPabloCA,1,922,1,,37.96785644,-122.3504676
Single Gunshot,99-75739,12/26/15,3:37:18,"1413 Post Ave, San Pablo, CA",SanPabloCA,1,436,3,,37.95786398,-122.3554452
Single Gunshot,99-75736,12/25/15,23:12:26,"1413 Post Ave, San Pablo, CA",SanPabloCA,1,355,3,,37.95769203,-122.3553957
Multiple Gunshots,99-75732,12/25/15,19:55:58,"1939 Miner Ave, San Pablo, CA",SanPabloCA,12,251,1,,37.97629679,-122.3430492
Multiple Gunshots,99-75720,12/25/15,15:06:47,"15TH St, San Pablo, CA",SanPabloCA,3,77,3,,37.95961156,-122.3550888
Multiple Gunshots,99-75684,12/25/15,2:23:29,"1505 17th St, San Pablo, CA",SanPabloCA,7,,3,,37.95525907,-122.3532603
Multiple Gunshots,99-75683,12/25/15,1:42:54,"1505 17th St, San Pablo, CA",SanPabloCA,9,818,3,,37.95520151,-122.3531682
Probable Gunfire,99-75682,12/25/15,1:41:55,"1524 15th St, San Pablo, CA",SanPabloCA,3,818,3,,37.95560788,-122.3549248
Multiple Gunshots,99-75525,12/24/15,19:11:34,"1412 Mission Ave, San Pablo, CA",SanPabloCA,6,560,3,,37.95950261,-122.3556155
Probable Gunfire,99-75281,12/19/15,8:12:53,"1845 Church Ln, San Pablo, CA",SanPabloCA,1,590,3,,37.95700104,-122.3422518
Multiple Gunshots,99-75257,12/17/15,0:01:35,"1605 Pine Ave, San Pablo, CA",SanPabloCA,5,986,3,,37.95532193,-122.3537909
Multiple Gunshots,99-75251,12/16/15,19:57:18,"2027 Sanford Ave, San Pablo, CA",SanPabloCA,2,874,3,,37.9510714,-122.3493492
Probable Gunfire,99-75163,12/12/15,21:24:39,"1123 Palmer Ave, San Pablo, CA",SanPabloCA,3,865,1,,37.97769002,-122.3502498
Single Gunshot,99-75145,12/12/15,3:40:54,"1498 Emeric Ave, San Pablo, CA",SanPabloCA,1,,3,,37.95417851,-122.3551546
Multiple Gunshots,99-75143,12/11/15,23:13:08,"1852 14th St, San Pablo, CA",SanPabloCA,2,,3,,37.95953766,-122.3551743
Multiple Gunshots,99-75142,12/11/15,23:12:59,"1852 14th St, San Pablo, CA",SanPabloCA,2,,3,,37.95952347,-122.35517
Multiple Gunshots,99-75141,12/11/15,23:12:49,"1852 14th St, San Pablo, CA",SanPabloCA,5,189,3,,37.95955526,-122.3551803
Probable Gunfire,99-74883,12/3/15,18:33:33,"1001-1099 Lake St, San Pablo, CA",SanPabloCA,3,275,1,,37.97249619,-122.3527513
Multiple Gunshots,99-74857,11/30/15,18:12:50,"1518 Stanton Ave, San Pablo, CA",SanPabloCA,5,912,1,,37.97829522,-122.3464224
Multiple Gunshots,99-74846,11/29/15,23:37:10,"14740-14780 San Pablo Ave, San Pablo, CA",SanPabloCA,11,167,1,,37.97158597,-122.34323
Multiple Gunshots,99-74662,11/15/15,13:05:07,"928 3322 Giant Rd, San Pablo, CA",SanPabloCA,10,875,1,,37.97915894,-122.3526758
Single Gunshot,99-74630,11/14/15,22:41:12,"2450 17th St, San Pablo, CA",SanPabloCA,1,538,1,,37.96665788,-122.3502903
Single Gunshot,99-74584,11/11/15,23:44:59,"1655 Folsom St, San Pablo, CA",SanPabloCA,1,255,3,,37.96158858,-122.3494326
Single Gunshot,99-74545,11/10/15,1:13:52,"2013 2013 23rd St, San Pablo, CA",SanPabloCA,1,860,3,,37.9605115,-122.3464447
Single Gunshot,99-74522,11/8/15,1:32:18,"1551 2901 16th St, San Pablo, CA",SanPabloCA,1,558,1,,37.97332772,-122.3483077
Single Gunshot,99-74511,11/6/15,13:42:37,"2453 2435 Douglas St, San Pablo, CA",SanPabloCA,1,311,1,,37.96715522,-122.3517775
Single Gunshot,99-74490,11/5/15,4:01:44,"1688 26th St, San Pablo, CA",SanPabloCA,1,267,3,,37.95590457,-122.3435032
Probable Gunfire,99-74483,11/4/15,4:29:10,"14896 San Pablo Ave, San Pablo, CA",SanPabloCA,1,583,1,,37.97350909,-122.3427393
Probable Gunfire,99-74475,11/3/15,20:38:18,"2716 11th St, San Pablo, CA",SanPabloCA,5,439,1,,37.97165252,-122.3528118
Single Gunshot,99-74416,10/30/15,1:21:22,"1620 1701 Bush Ave, San Pablo, CA",SanPabloCA,1,772,3,,37.95591909,-122.3530466
Single Gunshot,99-74377,10/24/15,21:20:03,"2329 Dover Ave, San Pablo, CA",SanPabloCA,1,605,3,,37.95863291,-122.346148
Single Gunshot,99-74294,10/14/15,21:58:47,"2925 19th St, San Pablo, CA",SanPabloCA,1,530,1,,37.97320793,-122.3452739
Single Gunshot,99-74290,10/14/15,1:13:18,"5310 Riverside Ave, San Pablo, CA",SanPabloCA,1,792,2,,37.95292131,-122.3285186
Single Gunshot,99-74266,10/10/15,18:55:06,"2445 Manchester Ave, San Pablo, CA",SanPabloCA,1,307,1,,37.96724521,-122.3542262
Single Gunshot,99-74259,10/9/15,1:03:16,"1655 Folsom St, San Pablo, CA",SanPabloCA,1,18,3,,37.96162127,-122.3489801
Single Gunshot,99-74231,10/4/15,2:36:18,"1551 1511 Miner Ave, San Pablo, CA",SanPabloCA,1,350,1,,37.9786368,-122.3465947
Probable Gunfire,99-74213,10/3/15,16:19:05,"933 3300 Giant Rd, San Pablo, CA",SanPabloCA,4,994,1,,37.97867357,-122.3527845
Probable Gunfire,99-74207,10/2/15,12:41:15,"2759 16th St, San Pablo, CA",SanPabloCA,1,51,1,,37.97101594,-122.3487383
Multiple Gunshots,99-74205,10/1/15,21:59:17,"1327 1970 Rumrill Blvd, San Pablo, CA",SanPabloCA,3,635,3,,37.96160118,-122.3557854
Probable Gunfire,99-74169,9/28/15,20:22:32,"Ventura Ave & Riverside Ave, San Pablo, CA",SanPabloCA,3,149,2,,37.95213041,-122.3296872
Single Gunshot,99-74163,9/27/15,22:57:49,"1942 2900 19th St, San Pablo, CA",SanPabloCA,1,434,1,,37.97247115,-122.3450589
Probable Gunfire,99-74118,9/23/15,21:13:42,"3044 Giant Rd, San Pablo, CA",SanPabloCA,2,300,1,,37.97717776,-122.3535639
Multiple Gunshots,99-74111,9/22/15,2:23:40,"1335 Stanton Ave, San Pablo, CA",SanPabloCA,5,732,1,,37.97806708,-122.3484243
Single Gunshot,99-74049,9/19/15,2:05:56,"2725 1716 Broadway, San Pablo, CA",SanPabloCA,1,165,1,,37.97022884,-122.3476095
Probable Gunfire,99-74031,9/17/15,3:03:59,"1305 Stanton Ave, San Pablo, CA",SanPabloCA,1,509,1,,37.97835038,-122.3487202
Single Gunshot,99-74029,9/16/15,23:23:06,"3056 2964 16th St, San Pablo, CA",SanPabloCA,1,428,1,,37.97404933,-122.3474543
Single Gunshot,99-74000,9/11/15,22:32:55,"2889 1130 Rivers St, San Pablo, CA",SanPabloCA,1,496,1,,37.97391413,-122.3515172
Multiple Gunshots,99-73994,9/10/15,22:51:30,"2437 Manchester Ave, San Pablo, CA",SanPabloCA,5,645,1,,37.96706009,-122.3541146
Multiple Gunshots,99-73961,9/7/15,4:04:00,"13216 San Pablo Ave, San Pablo, CA",SanPabloCA,2,475,2,,37.95227789,-122.3329278
Single Gunshot,99-73908,9/4/15,6:07:12,"2997 20th St, San Pablo, CA",SanPabloCA,1,207,1,,37.97481864,-122.3440272
Single Gunshot,99-73905,9/3/15,23:13:14,"1774 1728 Sutter Ave, San Pablo, CA",SanPabloCA,1,97,3,,37.95649527,-122.3523648
Multiple Gunshots,99-73894,9/2/15,1:05:11,"1423 1411 Rumrill Blvd, San Pablo, CA",SanPabloCA,2,459,3,,37.95380938,-122.3571684
Single Gunshot,99-73893,9/1/15,22:42:39,"1881 2126 Dover Ave, San Pablo, CA",SanPabloCA,1,408,3,,37.95855584,-122.3481553
Multiple Gunshots,99-73847,8/25/15,21:57:32,"Sheffield Ct, San Pablo, CA",SanPabloCA,2,564,1,,37.96966742,-122.3527918
Probable Gunfire,99-73819,8/19/15,22:28:42,"1333 2098 California Ave, San Pablo, CA",SanPabloCA,1,588,3,,37.95323846,-122.3493944
Multiple Gunshots,99-73775,8/12/15,0:25:57,"2828 15th St, San Pablo, CA",SanPabloCA,2,171,1,,37.97245131,-122.3489379
Multiple Gunshots,99-73769,8/11/15,4:11:37,"1601 16th St, San Pablo, CA",SanPabloCA,4,542,3,,37.95555806,-122.3541486
Multiple Gunshots,99-73768,8/11/15,3:06:37,"1504 15th St, San Pablo, CA",SanPabloCA,6,530,3,,37.95498838,-122.3550494
Probable Gunfire,99-73757,8/8/15,7:32:44,"1655 Folsom St, San Pablo, CA",SanPabloCA,1,279,3,,37.96141564,-122.3498378
Single Gunshot,99-73715,8/5/15,23:17:19,"1817 Rumrill Blvd, San Pablo, CA",SanPabloCA,1,572,3,,37.95993486,-122.3566659
Multiple Gunshots,99-73706,8/4/15,22:24:10,"1301 Rumrill Blvd, San Pablo, CA",SanPabloCA,2,762,3,,37.95221438,-122.3571493
Single Gunshot,99-73570,7/25/15,2:20:58,"2330 1640 23rd St, San Pablo, CA",SanPabloCA,1,342,3,,37.95664332,-122.3469263
Single Gunshot,99-73471,7/19/15,1:48:14,"1521 Rivers St, San Pablo, CA",SanPabloCA,1,387,1,,37.97336558,-122.348577
Multiple Gunshots,99-73358,7/14/15,0:17:04,"2333 Dover Ave, San Pablo, CA",SanPabloCA,2,168,3,,37.9585186,-122.3461281
Probable Gunfire,99-73091,7/8/15,21:17:42,"1654 1655 Folsom St, San Pablo, CA",SanPabloCA,1,,3,,37.96181784,-122.351713
Multiple Gunshots,99-72884,7/5/15,23:36:28,"1311 1600 Rumrill Blvd, San Pablo, CA",SanPabloCA,4,746,3,,37.95605167,-122.3567455
Multiple Gunshots,99-72511,7/5/15,1:07:54,"1447 Rumrill Blvd, San Pablo, CA",SanPabloCA,6,85,3,,37.95424977,-122.3571064
Multiple Gunshots,99-72380,7/5/15,0:07:15,"2689 Kelley Ave, San Pablo, CA",SanPabloCA,6,28,1,,37.97047308,-122.3515876
Multiple Gunshots,99-71407,7/4/15,2:52:35,"800 San Pablo Town Center 800, San Pablo, CA",SanPabloCA,8,47,2,,37.95560381,-122.3313793
Probable Gunfire,99-70321,7/1/15,22:02:27,"20th St, San Pablo, CA",SanPabloCA,3,64,1,,37.97360745,-122.3442093
Probable Gunfire,99-70320,7/1/15,22:01:50,"2947 2961 20th St, San Pablo, CA",SanPabloCA,3,64,1,,37.9735141,-122.3442427
Multiple Gunshots,99-70142,6/30/15,21:17:12,"2426 2417 21st St, San Pablo, CA",SanPabloCA,2,259,1,,37.96525905,-122.347277
Probable Gunfire,99-69881,6/28/15,21:35:01,"13220 San Pablo Ave, San Pablo, CA",SanPabloCA,1,688,2,,37.95256262,-122.3311037
Multiple Gunshots,99-69802,6/28/15,20:08:21,"2713 17th St, San Pablo, CA",SanPabloCA,2,633,1,,37.97013418,-122.3481939
Multiple Gunshots,99-69542,6/25/15,23:04:07,"NO NEARBY ADDRESS, San Pablo, CA",SanPabloCA,2,451,1,,37.96689077,-122.3563624
Single Gunshot,99-69527,6/25/15,21:37:20,"1961 1939 18th St, San Pablo, CA",SanPabloCA,1,396,3,,37.96007143,-122.351394
Multiple Gunshots,99-69429,6/23/15,17:53:32,"2277 1601 23rd St, San Pablo, CA",SanPabloCA,6,721,3,,37.95590829,-122.3475685
Single Gunshot,99-69414,6/22/15,23:50:55,"13549 2121 Vale Rd 41, San Pablo, CA",SanPabloCA,1,178,2,,37.95601491,-122.3368183
Multiple Gunshots,99-69246,6/19/15,21:46:14,"2960 16th St, San Pablo, CA",SanPabloCA,2,757,1,,37.97403614,-122.3471728
Probable Gunfire,99-69190,6/15/15,14:38:10,"1529 23rd St, San Pablo, CA",SanPabloCA,1,425,3,,37.95558305,-122.3474131
Single Gunshot,99-69188,6/15/15,1:39:57,"1310 Rumrill Blvd, San Pablo, CA",SanPabloCA,1,54,3,,37.9533977,-122.3566067
Multiple Gunshots,99-69141,6/12/15,22:46:06,"1486 1733 15th St, San Pablo, CA",SanPabloCA,2,569,3,,37.95751397,-122.3549459
Probable Gunfire,99-69098,6/12/15,13:08:39,"14022 14020 San Pablo Ave, San Pablo, CA",SanPabloCA,1,123,3,,37.96131575,-122.3434293
Multiple Gunshots,99-69091,6/11/15,3:29:37,"1605 Pine Ave, San Pablo, CA",SanPabloCA,4,26,3,,37.95527493,-122.3537699
Multiple Gunshots,99-69061,6/10/15,4:32:33,"1701 15th St, San Pablo, CA",SanPabloCA,7,320,3,,37.95711423,-122.3551852
Single Gunshot,99-68991,6/6/15,23:39:14,"2085 2029 Sutter Ave, San Pablo, CA",SanPabloCA,1,820,3,,37.95656443,-122.3494687
Multiple Gunshots,99-68939,6/5/15,12:49:25,"2019 Wilcox Ave, San Pablo, CA",SanPabloCA,7,509,3,,37.95187643,-122.3495635
Multiple Gunshots,99-68842,5/28/15,21:03:15,"1329 Fillmore St, San Pablo, CA",SanPabloCA,2,220,3,,37.95275045,-122.3580482
Multiple Gunshots,99-68789,5/24/15,6:21:03,"2045 Alfreda Blvd, San Pablo, CA",SanPabloCA,3,678,3,,37.95270104,-122.3493507
Single Gunshot,99-68781,5/23/15,12:46:03,"1441 Dover Ave, San Pablo, CA",SanPabloCA,1,102,3,,37.96017847,-122.3551353
Multiple Gunshots,99-68744,5/15/15,22:56:12,"2685 20th St, San Pablo, CA",SanPabloCA,9,23,1,,37.9684839,-122.346468
Multiple Gunshots,99-68674,5/7/15,22:07:37,"2 Sheffield Ct, San Pablo, CA",SanPabloCA,8,796,1,,37.96953668,-122.3525249
Probable Gunfire,99-68649,5/5/15,15:35:48,"2176 Pine Ave, San Pablo, CA",SanPabloCA,1,773,3,,37.95493327,-122.3485757
Single Gunshot,99-68565,5/2/15,22:15:20,"2379 2028 Lovegrove Ave, San Pablo, CA",SanPabloCA,1,678,1,,37.96457687,-122.3473377
Multiple Gunshots,99-68469,4/24/15,20:08:00,"1664 1841 17th St, San Pablo, CA",SanPabloCA,4,998,3,,37.95895317,-122.3532165
Multiple Gunshots,99-68460,4/24/15,1:08:05,"1326 1312 Brookside Dr, San Pablo, CA",SanPabloCA,2,357,3,,37.96325141,-122.3548396
Multiple Gunshots,99-68430,4/21/15,12:24:54,"1516 15th St, San Pablo, CA",SanPabloCA,2,278,3,,37.95540453,-122.35492
Multiple Gunshots,99-68421,4/20/15,0:28:37,"1847 1841 23rd St, San Pablo, CA",SanPabloCA,4,112,3,,37.95764584,-122.347408
Single Gunshot,99-68383,4/11/15,22:52:34,"1030 ROAD 20, San Pablo, CA",SanPabloCA,1,340,1,,37.96647739,-122.3541525
Single Gunshot,99-68369,4/10/15,4:16:53,"1701 15TH ST, San Pablo, CA",SanPabloCA,1,778,3,,37.95714476,-122.3552117
Multiple Gunshots,99-68274,4/3/15,4:24:57,"2734 No Address, San Pablo, CA",SanPabloCA,6,813,1,,37.97215973,-122.3548587
Single Gunshot,99-68267,4/2/15,18:26:53,"2227 2261 Rumrill Blvd, San Pablo, CA",SanPabloCA,1,509,1,,37.96462303,-122.3546437
Multiple Gunshots,99-68222,3/31/15,9:05:53,"2805 2805 Del Camino Dr, San Pablo, CA",SanPabloCA,3,515,1,,37.97018302,-122.3430563
Multiple Gunshots,99-68183,3/28/15,22:23:33,"3134 3150 11th St, San Pablo, CA",SanPabloCA,2,633,1,,37.97707137,-122.351016
Multiple Gunshots,99-68059,3/19/15,6:07:12,"1498 Sanford Ave, San Pablo, CA",SanPabloCA,3,666,3,,37.95086033,-122.3555829
Multiple Gunshots,99-68025,3/16/15,19:46:36,"1774 1736 Dover Ave, San Pablo, CA",SanPabloCA,7,776,3,,37.95960081,-122.3515531
Probable Gunfire,99-67944,3/9/15,19:57:00,"1979 Powell St, San Pablo, CA",SanPabloCA,1,54,3,,37.95953356,-122.345739
Multiple Gunshots,99-67931,3/7/15,19:29:45,"2131 Road 20, San Pablo, CA",SanPabloCA,4,528,1,,37.96325752,-122.3467065
Multiple Gunshots,99-67928,3/7/15,19:05:14,"2375 20th St, San Pablo, CA",SanPabloCA,3,516,1,,37.96486123,-122.3479358
Multiple Gunshots,99-67926,3/7/15,17:47:59,"2105 Wilcox Ave, San Pablo, CA",SanPabloCA,4,454,3,,37.95184516,-122.349175
Probable Gunfire,99-67836,3/3/15,17:52:13,"1233 Brookside Dr, San Pablo, CA",SanPabloCA,2,297,3,,37.96403302,-122.3556201
Single Gunshot,99-67591,2/22/15,6:05:11,"1821 17th St, San Pablo, CA",SanPabloCA,1,436,3,,37.95850801,-122.3529408
Single Gunshot,99-67590,2/22/15,5:59:33,"1890 Tyler St, San Pablo, CA",SanPabloCA,1,436,3,,37.95962499,-122.3521605
Multiple Gunshots,99-67517,2/20/15,18:25:55,"1525 Emeric Ave, San Pablo, CA",SanPabloCA,3,224,3,,37.95422086,-122.3545245
Probable Gunfire,99-67503,2/20/15,0:46:27,"No Address, San Pablo, CA",SanPabloCA,1,704,1,,37.97472826,-122.3487083
Single Gunshot,99-67487,2/19/15,1:26:48,"1735 Dover Ave, San Pablo, CA",SanPabloCA,1,948,3,,37.95971884,-122.3519187
Single Gunshot,99-67485,2/18/15,23:41:22,"1801 Rumrill Blvd, San Pablo, CA",SanPabloCA,1,910,3,,37.9590426,-122.3569405
Multiple Gunshots,99-67360,2/14/15,3:37:00,"2409 Standard Ave, San Pablo, CA",SanPabloCA,31,233,3,,37.96098824,-122.3450235
Single Gunshot,99-67359,2/14/15,0:08:00,"2400 Douglas St, San Pablo, CA",SanPabloCA,1,154,1,,37.96626769,-122.3520893
Single Gunshot,99-67313,2/12/15,18:12:17,"2493 Manchester Ave, San Pablo, CA",SanPabloCA,1,141,1,,37.96809179,-122.3536069
Probable Gunfire,99-67259,2/8/15,11:59:32,"1108 Trenton Blvd, San Pablo, CA",SanPabloCA,2,708,1,,37.96980897,-122.3527289
Single Gunshot,99-67258,2/8/15,11:59:03,"1108 Trenton Blvd, San Pablo, CA",SanPabloCA,1,705,1,,37.96993595,-122.352591
Single Gunshot,99-67257,2/8/15,11:58:45,"1108 Trenton Blvd, San Pablo, CA",SanPabloCA,1,705,1,,37.96978661,-122.3527202
Single Gunshot,99-67251,2/8/15,6:03:30,"50 San Pablo Town Center, San Pablo, CA",SanPabloCA,1,559,2,,37.95522277,-122.3308035
Multiple Gunshots,99-67248,2/8/15,2:54:18,"1939 Costa Ave, San Pablo, CA",SanPabloCA,3,,3,,37.95047567,-122.3502227
Multiple Gunshots,99-67245,2/7/15,21:01:29,"1816 Emeric Ave, San Pablo, CA",SanPabloCA,5,297,3,,37.95380458,-122.3513833
Single Gunshot,99-67237,2/6/15,22:39:37,"1021 Broadway, San Pablo, CA",SanPabloCA,1,566,1,,37.9746093,-122.3528046
Multiple Gunshots,99-67217,2/5/15,20:04:10,"2496 Manchester Ave, San Pablo, CA",SanPabloCA,3,622,1,,37.9680935,-122.3534879
Multiple Gunshots,99-67216,2/5/15,19:22:14,"No Address, San Pablo, CA",SanPabloCA,7,595,1,,37.97035801,-122.3517232
Single Gunshot,99-67156,2/3/15,19:51:24,"1310 Rumrill Blvd, San Pablo, CA",SanPabloCA,1,22,3,,37.95312933,-122.3568298
Single Gunshot,99-67111,1/31/15,22:50:00,"1470 Marelia Ct, San Pablo, CA",SanPabloCA,1,613,3,,37.96204505,-122.3534605
Single Gunshot,99-67074,1/31/15,1:08:27,"No Address, San Pablo, CA",SanPabloCA,1,906,1,,37.97042662,-122.3525493
Single Gunshot,99-67000,1/27/15,21:44:53,"Chattleton Ln, San Pablo, CA",SanPabloCA,1,316,2,,37.95795055,-122.3403709
Probable Gunfire,99-66866,1/23/15,20:09:25,"1935 14th St, San Pablo, CA",SanPabloCA,7,963,3,,37.9606989,-122.3557223
Single Gunshot,99-66730,1/15/15,18:26:30,"13222 San Pablo Ave, San Pablo, CA",SanPabloCA,1,564,2,,37.95334403,-122.3321223
Single Gunshot,99-66729,1/15/15,18:25:54,"13222 San Pablo Ave, San Pablo, CA",SanPabloCA,1,564,2,,37.95359243,-122.332164
Single Gunshot,99-66716,1/14/15,5:34:47,"1825 Dover Ave, San Pablo, CA",SanPabloCA,1,358,3,,37.95965563,-122.3504048
Multiple Gunshots,99-66714,1/13/15,23:03:08,"1215 Miner Ave, San Pablo, CA",SanPabloCA,7,239,1,,37.97962633,-122.3483434
Multiple Gunshots,99-66664,1/10/15,21:49:37,"1039 Trenton Blvd, San Pablo, CA",SanPabloCA,2,748,1,,37.97019796,-122.3529879
Single Gunshot,99-66560,1/6/15,18:37:49,"3300 Monte Buena Ave, San Pablo, CA",SanPabloCA,1,241,1,,37.97647883,-122.3428432
Multiple Gunshots,99-66454,1/1/15,1:40:21,"1524 15th St, San Pablo, CA",SanPabloCA,6,905,3,,37.95551105,-122.3547972
Multiple Gunshots,99-66435,1/1/15,0:48:42,"1500 Emeric Ave, San Pablo, CA",SanPabloCA,10,894,3,,37.95407139,-122.3549943
Multiple Gunshots,99-66398,1/1/15,0:23:47,"2540 Merritt Ave, San Pablo, CA",SanPabloCA,9,850,1,,37.96781915,-122.348231
Multiple Gunshots,99-66382,1/1/15,0:22:00,"2540 Merritt Ave, San Pablo, CA",SanPabloCA,7,840,1,,37.96784292,-122.3483064
Multiple Gunshots,99-66362,1/1/15,0:17:35,"1827 Sanford Ave, San Pablo, CA",SanPabloCA,4,837,3,,37.95115204,-122.3513673
Multiple Gunshots,99-66299,1/1/15,0:06:22,"2540 Merritt Ave, San Pablo, CA",SanPabloCA,10,808,1,,37.96787365,-122.3482188
Multiple Gunshots,99-66276,1/1/15,0:03:03,"1960 Espanola Dr, San Pablo, CA",SanPabloCA,7,784,1,,37.97824393,-122.3424718
Multiple Gunshots,99-66274,1/1/15,0:02:37,"3141 14th St, San Pablo, CA",SanPabloCA,3,780,1,,37.97666834,-122.3484815
Probable Gunfire,99-66250,12/31/14,23:59:53,"2109 Alfreda Blvd, San Pablo, CA",SanPabloCA,3,771,3,,37.95297576,-122.348942
Multiple Gunshots,99-66161,12/31/14,23:03:11,"3305 Monte Buena Ave, San Pablo, CA",SanPabloCA,4,721,1,,37.97646767,-122.3430819
Multiple Gunshots,99-66128,12/31/14,22:38:00,"2037 Rumrill Blvd, San Pablo, CA",SanPabloCA,11,707,3,,37.9632847,-122.3558492
Multiple Gunshots,99-66042,12/31/14,19:45:27,"5286 Riverside Ave, San Pablo, CA",SanPabloCA,7,595,2,,37.95311287,-122.3289929
Single Gunshot,99-65991,12/31/14,18:33:26,"2862 17th St, San Pablo, CA",SanPabloCA,1,546,1,,37.97236464,-122.3473337
Single Gunshot,99-65988,12/31/14,18:20:32,"2417 Clare St, San Pablo, CA",SanPabloCA,1,533,1,,37.96706948,-122.3529541
Single Gunshot,99-65977,12/31/14,16:54:19,"1124 Trenton Blvd, San Pablo, CA",SanPabloCA,1,480,1,,37.96990465,-122.3523981
Single Gunshot,99-65857,12/26/14,18:05:39,"1700 14th St, San Pablo, CA",SanPabloCA,1,724,3,,37.95713544,-122.3557392
Single Gunshot,99-65821,12/25/14,0:34:41,"15th St, San Pablo, CA",SanPabloCA,1,650,3,,37.959567,-122.3549009
Single Gunshot,99-65675,12/23/14,21:37:50,"2215 Brookhaven Ct, San Pablo, CA",SanPabloCA,1,780,3,,37.9635632,-122.3519773
Single Gunshot,99-65451,12/20/14,23:07:29,"3300 Monte Buena Ave, San Pablo, CA",SanPabloCA,1,558,1,,37.97643647,-122.3428052
Single Gunshot,99-65433,12/18/14,18:25:53,"13900 San Pablo Ave, San Pablo, CA",SanPabloCA,1,767,3,,37.96119117,-122.3411033
Single Gunshot,99-65339,12/13/14,22:00:11,"3210 Monte Buena Ave, San Pablo, CA",SanPabloCA,1,11,1,,37.97632802,-122.3429179
Multiple Gunshots,99-65334,12/13/14,19:54:09,"1413 Post Ave, San Pablo, CA",SanPabloCA,5,941,3,,37.95773712,-122.3554551
Multiple Gunshots,99-65327,12/13/14,1:56:00,"2812 Giant Rd, San Pablo, CA",SanPabloCA,4,399,1,,37.97341134,-122.3529334
Multiple Gunshots,99-65286,12/10/14,1:28:19,"1815 Dover Ave, San Pablo, CA",SanPabloCA,3,81,3,,37.95949087,-122.3510283
Single Gunshot,99-65285,12/10/14,1:28:11,"2126 Dover Ave, San Pablo, CA",SanPabloCA,1,81,3,,37.95875667,-122.3481121
Single Gunshot,99-65269,12/9/14,3:36:16,"14465 San Pablo Ave, San Pablo, CA",SanPabloCA,1,,1,,37.96748822,-122.3446649
Single Gunshot,99-65268,12/8/14,23:16:59,"1141 15th St, San Pablo, CA",SanPabloCA,1,278,3,,37.95063387,-122.3555715
Single Gunshot,99-65240,12/7/14,6:06:07,"2828 11th St, San Pablo, CA",SanPabloCA,1,928,1,,37.97319749,-122.3523194
Single Gunshot,99-65205,12/4/14,23:14:54,"2441 18th St, San Pablo, CA",SanPabloCA,1,148,1,,37.96748883,-122.3481853
Single Gunshot,99-65190,12/2/14,21:01:57,"3305 Monte Buena Ave, San Pablo, CA",SanPabloCA,6,,1,,37.97646085,-122.343026
